4,65; 12,0141; 31,1577; 6,32692; -21,4368; 
4,66; 12,0774; 30,9433; 6,3417; -21,4441; 
4,67; 12,1409; 30,7288; 6,35645; -21,4513; 
4,68; 12,2045; 30,5143; 6,37117; -21,4584; 
4,69; 12,2683; 30,2996; 6,38585; -21,4655; 
4,7; 12,3322; 30,085; 6,40051; -21,4726; 
4,71; 12,3963; 29,8702; 6,41513; -21,4796; 
4,72; 12,4605; 29,6554; 6,42971; -21,4865; 
4,73; 12,5249; 29,4405; 6,44427; -21,4934; 
4,74; 12,5894; 29,2255; 6,45879; -21,5003; 
4,75; 12,6541; 29,0105; 6,47328; -21,5071; 
4,76; 12,7189; 28,7954; 6,48774; -21,5139; 
4,77; 12,7838; 28,5802; 6,50217; -21,5206; 
4,78; 12,8489; 28,3649; 6,51656; -21,5272; 
4,79; 12,9142; 28,1496; 6,53092; -21,5339; 
4,8; 12,9796; 27,9343; 6,54525; -21,5405; 
4,81; 13,0451; 27,7188; 6,55955; -21,547; 
4,82; 13,1107; 27,5033; 6,57381; -21,5535; 
4,83; 13,1766; 27,2878; 6,58804; -21,5599; 
4,84; 13,2425; 27,0721; 6,60224; -21,5664; 
4,85; 13,3086; 26,8564; 6,6164; -21,5727; 
4,86; 13,3748; 26,6407; 6,63053; -21,579; 
4,87; 13,4412; 26,4248; 6,64463; -21,5853; 
4,88; 13,5077; 26,209; 6,6587; -21,5916; 
4,89; 13,5744; 25,993; 6,67273; -21,5977; 
4,9; 13,6412; 25,777; 6,68673; -21,6039; 
4,91; 13,7081; 25,5609; 6,70069; -21,61; 
4,92; 13,7752; 25,3448; 6,71463; -21,6161; 
4,93; 13,8424; 25,1286; 6,72853; -21,6221; 
4,94; 13,9098; 24,9124; 6,74239; -21,6281; 
4,95; 13,9773; 24,6961; 6,75623; -21,6341; 
4,96; 14,0449; 24,4797; 6,77003; -21,64; 
4,97; 14,1127; 24,2633; 6,78379; -21,6458; 
4,98; 14,1806; 24,0468; 6,79753; -21,6517; 
4,99; 14,2486; 23,8302; 6,81123; -21,6575; 
5; 14,3168; 23,6136; 6,8249; -21,6632; 
5,01; 14,3851; 23,397; 6,83853; -21,6689; 
5,02; 14,4536; 23,1802; 6,85213; -21,6746; 
5,03; 14,5221; 22,9635; 6,8657; -21,6803; 
5,04; 14,5909; 22,7466; 6,87923; -21,6859; 
5,05; 14,6597; 22,5297; 6,89273; -21,6914; 
5,06; 14,7287; 22,3128; 6,9062; -21,697; 
5,07; 14,7979; 22,0958; 6,91963; -21,7025; 
5,08; 14,8671; 21,8788; 6,93303; -21,7079; 
5,09; 14,9365; 21,6617; 6,94639; -21,7134; 
5,1; 15,006; 21,4445; 6,95973; -21,7188; 
5,11; 15,0757; 21,2273; 6,97302; -21,7241; 
5,12; 15,1455; 21,01; 6,98629; -21,7294; 
5,13; 15,2154; 20,7927; 6,99952; -21,7347; 
5,14; 15,2855; 20,5753; 7,01272; -21,74; 
5,15; 15,3557; 20,3579; 7,02588; -21,7452; 
5,16; 15,426; 20,1404; 7,03901; -21,7504; 
5,17; 15,4965; 19,9229; 7,05211; -21,7555; 
5,18; 15,5671; 19,7053; 7,06518; -21,7606; 
5,19; 15,6378; 19,4877; 7,0782; -21,7657; 
5,2; 15,7086; 19,27; 7,0912; -21,7708; 
5,21; 15,7796; 19,0523; 7,10416; -21,7758; 
5,22; 15,8507; 18,8345; 7,11709; -21,7808; 
5,23; 15,9219; 18,6166; 7,12999; -21,7857; 
5,24; 15,9933; 18,3988; 7,14285; -21,7906; 
5,25; 16,0648; 18,1808; 7,15568; -21,7955; 
5,26; 16,1364; 17,9628; 7,16847; -21,8004; 
5,27; 16,2082; 17,7448; 7,18123; -21,8052; 
5,28; 16,28; 17,5267; 7,19396; -21,81; 
5,29; 16,352; 17,3086; 7,20665; -21,8148; 
5,3; 16,4242; 17,0904; 7,21931; -21,8195; 
5,31; 16,4964; 16,8722; 7,23194; -21,8242; 
5,32; 16,5688; 16,654; 7,24453; -21,8289; 
5,33; 16,6413; 16,4356; 7,25709; -21,8336; 
5,34; 16,714; 16,2173; 7,26961; -21,8382; 
5,35; 16,7867; 15,9989; 7,2821; -21,8428; 
5,36; 16,8596; 15,7804; 7,29456; -21,8473; 
5,37; 16,9326; 15,5619; 7,30698; -21,8518; 
5,38; 17,0057; 15,3434; 7,31937; -21,8563; 
5,39; 17,079; 15,1248; 7,33173; -21,8608; 
5,4; 17,1524; 14,9062; 7,34405; -21,8653; 
5,41; 17,2259; 14,6875; 7,35634; -21,8697; 
5,42; 17,2995; 14,4688; 7,3686; -21,8741; 
5,43; 17,3732; 14,25; 7,38082; -21,8784; 
5,44; 17,4471; 14,0312; 7,39301; -21,8828; 
5,45; 17,5211; 13,8124; 7,40516; -21,8871; 
5,46; 17,5952; 13,5935; 7,41728; -21,8914; 
5,47; 17,6695; 13,3745; 7,42937; -21,8956; 
5,48; 17,7438; 13,1556; 7,44142; -21,8999; 
5,49; 17,8183; 12,9365; 7,45345; -21,9041; 
5,5; 17,8929; 12,7175; 7,46543; -21,9082; 
5,51; 17,9676; 12,4984; 7,47739; -21,9124; 
5,52; 18,0424; 12,2792; 7,48931; -21,9165; 
5,53; 18,1174; 12,0601; 7,50119; -21,9206; 
5,54; 18,1924; 11,8408; 7,51305; -21,9247; 
5,55; 18,2676; 11,6216; 7,52487; -21,9287; 
5,56; 18,3429; 11,4023; 7,53665; -21,9328; 
5,57; 18,4184; 11,1829; 7,54841; -21,9368; 
5,58; 18,4939; 10,9635; 7,56013; -21,9407; 
5,59; 18,5696; 10,7441; 7,57181; -21,9447; 
5,6; 18,6453; 10,5246; 7,58347; -21,9486; 
5,61; 18,7212; 10,3051; 7,59509; -21,9525; 
5,62; 18,7972; 10,0856; 7,60667; -21,9564; 
5,63; 18,8734; 9,86599; 7,61823; -21,9603; 
5,64; 18,9496; 9,64637; 7,62975; -21,9641; 
5,65; 19,026; 9,42671; 7,64124; -21,9679; 
5,66; 19,1024; 9,20701; 7,65269; -21,9717; 
5,67; 19,179; 8,98727; 7,66411; -21,9755; 
5,68; 19,2557; 8,7675; 7,6755; -21,9792; 
5,69; 19,3325; 8,54769; 7,68685; -21,9829; 
5,7; 19,4095; 8,32784; 7,69817; -21,9866; 
5,71; 19,4865; 8,10796; 7,70946; -21,9903; 
5,72; 19,5636; 7,88804; 7,72072; -21,9939; 
5,73; 19,6409; 7,66808; 7,73194; -21,9976; 
5,74; 19,7183; 7,44808; 7,74313; -22,0012; 
5,75; 19,7958; 7,22805; 7,75429; -22,0048; 
5,76; 19,8734; 7,00799; 7,76541; -22,0083; 
5,77; 19,9511; 6,78789; 7,77651; -22,0119; 
5,78; 20,0289; 6,56775; 7,78756; -22,0154; 
5,79; 20,1068; 6,34758; 7,79859; -22,0189; 
5,8; 20,1849; 6,12737; 7,80958; -22,0224; 
5,81; 20,263; 5,90713; 7,82054; -22,0259; 
5,82; 20,3413; 5,68686; 7,83147; -22,0293; 
5,83; 20,4197; 5,46655; 7,84237; -22,0327; 
5,84; 20,4981; 5,2462; 7,85323; -22,0361; 
5,85; 20,5767; 5,02582; 7,86406; -22,0395; 
5,86; 20,6554; 4,80541; 7,87486; -22,0429; 
5,87; 20,7342; 4,58497; 7,88562; -22,0462; 
5,88; 20,8131; 4,36449; 7,89636; -22,0495; 
5,89; 20,8921; 4,14398; 7,90706; -22,0528; 
5,9; 20,9713; 3,92343; 7,91772; -22,0561; 
5,91; 21,0505; 3,70285; 7,92836; -22,0594; 
5,92; 21,1298; 3,48224; 7,93896; -22,0626; 
5,93; 21,2093; 3,2616; 7,94953; -22,0658; 
5,94; 21,2888; 3,04093; 7,96007; -22,0691; 
5,95; 21,3685; 2,82022; 7,97058; -22,0722; 
5,96; 21,4482; 2,59948; 7,98105; -22,0754; 
5,97; 21,5281; 2,37871; 7,9915; -22,0786; 
5,98; 21,6081; 2,15791; 8,00191; -22,0817; 
5,99; 21,6881; 1,93708; 8,01229; -22,0848; 
6; 21,7683; 1,71621; 8,02263; -22,0879; 
6,01; 21,8486; 1,49532; 8,03295; -22,091; 
6,02; 21,929; 1,2744; 8,04323; -22,0941; 
6,03; 22,0095; 1,05344; 8,05348; -22,0971; 
6,04; 22,09; 0,832453; 8,0637; -22,1001; 
6,05; 22,1707; 0,611437; 8,07389; -22,1031; 
6,06; 22,2515; 0,39039; 8,08405; -22,1061; 
6,07; 22,3324; 0,169314; 8,09417; -22,1091; 
6,08; 22,4134; -0,0517917; 8,10426; -22,1121; 
6,09; 22,4945; -0,272927; 8,11433; -22,115; 
6,1; 22,5757; -0,494092; 8,12436; -22,1179; 
6,11; 22,657; -0,715286; 8,13435; -22,1208; 
6,12; 22,7384; -0,936509; 8,14432; -22,1237; 
6,13; 22,8199; -1,15776; 8,15426; -22,1266; 
6,14; 22,9015; -1,37904; 8,16416; -22,1295; 
6,15; 22,9831; -1,60035; 8,17404; -22,1323; 
6,16; 23,0649; -1,82169; 8,18388; -22,1351; 
6,17; 23,1468; -2,04305; 8,19369; -22,138; 
6,18; 23,2288; -2,26445; 8,20347; -22,1408; 
6,19; 23,3109; -2,48587; 8,21322; -22,1435; 
6,2; 23,3931; -2,70732; 8,22294; -22,1463; 
6,21; 23,4754; -2,92879; 8,23262; -22,1491; 
6,22; 23,5577; -3,1503; 8,24228; -22,1518; 
6,23; 23,6402; -3,37183; 8,2519; -22,1545; 
6,24; 23,7228; -3,59339; 8,2615; -22,1572; 
6,25; 23,8054; -3,81497; 8,27106; -22,1599; 
6,26; 23,8882; -4,03659; 8,2806; -22,1626; 
6,27; 23,971; -4,25823; 8,2901; -22,1652; 
6,28; 24,054; -4,47989; 8,29957; -22,1679; 
6,29; 24,137; -4,70158; 8,30901; -22,1705; 
6,3; 24,2202; -4,9233; 8,31842; -22,1731; 
6,31; 24,3034; -5,14505; 8,3278; -22,1757; 
6,32; 24,3867; -5,36682; 8,33715; -22,1783; 
6,33; 24,4701; -5,58861; 8,34647; -22,1809; 
6,34; 24,5537; -5,81043; 8,35576; -22,1835; 
6,35; 24,6373; -6,03228; 8,36502; -22,186; 
6,36; 24,721; -6,25415; 8,37425; -22,1885; 
6,37; 24,8047; -6,47605; 8,38345; -22,191; 
6,38; 24,8886; -6,69797; 8,39262; -22,1935; 
6,39; 24,9726; -6,91992; 8,40176; -22,196; 
6,4; 25,0567; -7,1419; 8,41087; -22,1985; 
6,41; 25,1408; -7,36389; 8,41995; -22,201; 
6,42; 25,2251; -7,58591; 8,429; -22,2034; 
6,43; 25,3094; -7,80796; 8,43802; -22,2059; 
6,44; 25,3938; -8,03003; 8,44701; -22,2083; 
6,45; 25,4783; -8,25213; 8,45597; -22,2107; 
6,46; 25,5629; -8,47425; 8,4649; -22,2131; 
6,47; 25,6476; -8,69639; 8,47381; -22,2155; 
6,48; 25,7324; -8,91856; 8,48268; -22,2179; 
6,49; 25,8173; -9,14075; 8,49152; -22,2202; 
6,5; 25,9022; -9,36296; 8,50033; -22,2226; 
6,51; 25,9873; -9,5852; 8,50912; -22,2249; 
6,52; 26,0724; -9,80746; 8,51787; -22,2272; 
6,53; 26,1576; -10,0297; 8,5266; -22,2295; 
6,54; 26,243; -10,252; 8,5353; -22,2318; 
6,55; 26,3284; -10,4744; 8,54397; -22,2341; 
6,56; 26,4138; -10,6967; 8,5526; -22,2364; 
6,57; 26,4994; -10,9191; 8,56121; -22,2386; 
6,58; 26,5851; -11,1415; 8,5698; -22,2409; 
6,59; 26,6708; -11,3639; 8,57835; -22,2431; 
6,6; 26,7566; -11,5864; 8,58687; -22,2453; 
6,61; 26,8425; -11,8088; 8,59537; -22,2476; 
6,62; 26,9285; -12,0313; 8,60383; -22,2498; 
6,63; 27,0146; -12,2538; 8,61227; -22,252; 
6,64; 27,1008; -12,4764; 8,62068; -22,2541; 
6,65; 27,187; -12,6989; 8,62906; -22,2563; 
6,66; 27,2734; -12,9215; 8,63742; -22,2585; 
6,67; 27,3598; -13,1441; 8,64574; -22,2606; 
6,68; 27,4463; -13,3667; 8,65404; -22,2627; 
6,69; 27,5329; -13,5893; 8,6623; -22,2648; 
6,7; 27,6195; -13,812; 8,67054; -22,267; 
6,71; 27,7063; -14,0347; 8,67876; -22,2691; 
6,72; 27,7931; -14,2574; 8,68694; -22,2711; 
6,73; 27,88; -14,4801; 8,6951; -22,2732; 
6,74; 27,967; -14,7028; 8,70322; -22,2753; 
6,75; 28,0541; -14,9256; 8,71132; -22,2773; 
6,76; 28,1412; -15,1484; 8,7194; -22,2794; 
6,77; 28,2285; -15,3712; 8,72744; -22,2814; 
6,78; 28,3158; -15,594; 8,73546; -22,2835; 
6,79; 28,4032; -15,8169; 8,74345; -22,2855; 
6,8; 28,4906; -16,0397; 8,75141; -22,2875; 
6,81; 28,5782; -16,2626; 8,75935; -22,2895; 
6,82; 28,6658; -16,4855; 8,76725; -22,2915; 
6,83; 28,7535; -16,7084; 8,77513; -22,2934; 
6,84; 28,8413; -16,9314; 8,78299; -22,2954; 
6,85; 28,9292; -17,1543; 8,79081; -22,2973; 
6,86; 29,0172; -17,3773; 8,79861; -22,2993; 
6,87; 29,1052; -17,6003; 8,80638; -22,3012; 
6,88; 29,1933; -17,8233; 8,81413; -22,3031; 
6,89; 29,2815; -18,0464; 8,82185; -22,3051; 
6,9; 29,3697; -18,2695; 8,82954; -22,307; 
6,91; 29,458; -18,4925; 8,8372; -22,3089; 
6,92; 29,5465; -18,7156; 8,84484; -22,3107; 
6,93; 29,6349; -18,9387; 8,85245; -22,3126; 
6,94; 29,7235; -19,1619; 8,86004; -22,3145; 
6,95; 29,8121; -19,385; 8,86759; -22,3163; 
6,96; 29,9009; -19,6082; 8,87513; -22,3182; 
6,97; 29,9896; -19,8314; 8,88263; -22,32; 
6,98; 30,0785; -20,0546; 8,89011; -22,3218; 
6,99; 30,1675; -20,2778; 8,89756; -22,3237; 
7; 30,2565; -20,5011; 8,90499; -22,3255; 
