iteration,x1,x2
5339,-1.82454,-0.0335492
5340,-1.82453,-0.0334579
5341,-1.82453,-0.0333665
5342,-1.82452,-0.0332752
5343,-1.82451,-0.0331839
5344,-1.82451,-0.0330925
5345,-1.8245,-0.0330012
5346,-1.82449,-0.0329099
5347,-1.82449,-0.0328187
5348,-1.82448,-0.0327274
5349,-1.82447,-0.0326361
5350,-1.82447,-0.0325448
5351,-1.82446,-0.0324536
5352,-1.82445,-0.0323623
5353,-1.82445,-0.0322711
5354,-1.82444,-0.0321799
5355,-1.82443,-0.0320887
5356,-1.82443,-0.0319975
5357,-1.82442,-0.0319063
5358,-1.82442,-0.0318151
5359,-1.82441,-0.0317239
5360,-1.8244,-0.0316327
5361,-1.8244,-0.0315416
5362,-1.82439,-0.0314504
5363,-1.82438,-0.0313593
5364,-1.82438,-0.0312681
5365,-1.82437,-0.031177
5366,-1.82436,-0.0310859
5367,-1.82436,-0.0309948
5368,-1.82435,-0.0309037
5369,-1.82434,-0.0308126
5370,-1.82434,-0.0307215
5371,-1.82433,-0.0306305
5372,-1.82433,-0.0305394
5373,-1.82432,-0.0304484
5374,-1.82431,-0.0303573
5375,-1.82431,-0.0302663
5376,-1.8243,-0.0301753
5377,-1.82429,-0.0300843
5378,-1.82429,-0.0299933
5379,-1.82428,-0.0299023
5380,-1.82427,-0.0298113
5381,-1.82427,-0.0297203
5382,-1.82426,-0.0296293
5383,-1.82425,-0.0295384
5384,-1.82425,-0.0294474
5385,-1.82424,-0.0293565
5386,-1.82424,-0.0292656
5387,-1.82423,-0.0291746
5388,-1.82422,-0.0290837
5389,-1.82422,-0.0289928
5390,-1.82421,-0.0289019
5391,-1.8242,-0.028811
5392,-1.8242,-0.0287202
5393,-1.82419,-0.0286293
5394,-1.82418,-0.0285384
5395,-1.82418,-0.0284476
5396,-1.82417,-0.0283568
5397,-1.82416,-0.0282659
5398,-1.82416,-0.0281751
5399,-1.82415,-0.0280843
5400,-1.82415,-0.0279935
5401,-1.82414,-0.0279027
5402,-1.82413,-0.0278119
5403,-1.82413,-0.0277211
5404,-1.82412,-0.0276304
5405,-1.82411,-0.0275396
5406,-1.82411,-0.0274489
5407,-1.8241,-0.0273581
5408,-1.82409,-0.0272674
5409,-1.82409,-0.0271767
5410,-1.82408,-0.027086
5411,-1.82407,-0.0269953
5412,-1.82407,-0.0269046
5413,-1.82406,-0.0268139
5414,-1.82406,-0.0267232
5415,-1.82405,-0.0266326
5416,-1.82404,-0.0265419
5417,-1.82404,-0.0264513
5418,-1.82403,-0.0263606
5419,-1.82402,-0.02627
5420,-1.82402,-0.0261794
5421,-1.82401,-0.0260888
5422,-1.824,-0.0259982
5423,-1.824,-0.0259076
5424,-1.82399,-0.025817
5425,-1.82398,-0.0257264
5426,-1.82398,-0.0256359
5427,-1.82397,-0.0255453
5428,-1.82397,-0.0254548
5429,-1.82396,-0.0253642
5430,-1.82395,-0.0252737
5431,-1.82395,-0.0251832
5432,-1.82394,-0.0250927
5433,-1.82393,-0.0250022
5434,-1.82393,-0.0249117
5435,-1.82392,-0.0248212
5436,-1.82391,-0.0247307
5437,-1.82391,-0.0246403
5438,-1.8239,-0.0245498
5439,-1.82389,-0.0244594
5440,-1.82389,-0.0243689
5441,-1.82388,-0.0242785
5442,-1.82388,-0.0241881
5443,-1.82387,-0.0240977
5444,-1.82386,-0.0240073
5445,-1.82386,-0.0239169
5446,-1.82385,-0.0238265
5447,-1.82384,-0.0237361
5448,-1.82384,-0.0236458
5449,-1.82383,-0.0235554
5450,-1.82382,-0.0234651
5451,-1.82382,-0.0233748
5452,-1.82381,-0.0232844
5453,-1.8238,-0.0231941
5454,-1.8238,-0.0231038
5455,-1.82379,-0.0230135
5456,-1.82379,-0.0229232
5457,-1.82378,-0.0228329
5458,-1.82377,-0.0227427
5459,-1.82377,-0.0226524
5460,-1.82376,-0.0225621
5461,-1.82375,-0.0224719
5462,-1.82375,-0.0223817
5463,-1.82374,-0.0222914
5464,-1.82373,-0.0222012
5465,-1.82373,-0.022111
5466,-1.82372,-0.0220208
5467,-1.82372,-0.0219306
5468,-1.82371,-0.0218405
5469,-1.8237,-0.0217503
5470,-1.8237,-0.0216601
5471,-1.82369,-0.02157
5472,-1.82368,-0.0214798
5473,-1.82368,-0.0213897
5474,-1.82367,-0.0212996
5475,-1.82366,-0.0212094
5476,-1.82366,-0.0211193
5477,-1.82365,-0.0210292
5478,-1.82364,-0.0209392
5479,-1.82364,-0.0208491
5480,-1.82363,-0.020759
5481,-1.82363,-0.0206689
5482,-1.82362,-0.0205789
5483,-1.82361,-0.0204888
5484,-1.82361,-0.0203988
5485,-1.8236,-0.0203088
5486,-1.82359,-0.0202188
5487,-1.82359,-0.0201288
5488,-1.82358,-0.0200388
5489,-1.82357,-0.0199488
5490,-1.82357,-0.0198588
5491,-1.82356,-0.0197688
5492,-1.82356,-0.0196789
5493,-1.82355,-0.0195889
5494,-1.82354,-0.019499
5495,-1.82354,-0.019409
5496,-1.82353,-0.0193191
5497,-1.82352,-0.0192292
5498,-1.82352,-0.0191393
5499,-1.82351,-0.0190494
5500,-1.8235,-0.0189595
5501,-1.8235,-0.0188696
5502,-1.82349,-0.0187797
5503,-1.82349,-0.0186899
5504,-1.82348,-0.0186
5505,-1.82347,-0.0185102
5506,-1.82347,-0.0184203
5507,-1.82346,-0.0183305
5508,-1.82345,-0.0182407
5509,-1.82345,-0.0181509
5510,-1.82344,-0.0180611
5511,-1.82343,-0.0179713
5512,-1.82343,-0.0178815
5513,-1.82342,-0.0177918
5514,-1.82342,-0.017702
5515,-1.82341,-0.0176122
5516,-1.8234,-0.0175225
5517,-1.8234,-0.0174328
5518,-1.82339,-0.017343
5519,-1.82338,-0.0172533
5520,-1.82338,-0.0171636
5521,-1.82337,-0.0170739
5522,-1.82336,-0.0169842
5523,-1.82336,-0.0168945
5524,-1.82335,-0.0168049
5525,-1.82335,-0.0167152
5526,-1.82334,-0.0166256
5527,-1.82333,-0.0165359
5528,-1.82333,-0.0164463
5529,-1.82332,-0.0163567
5530,-1.82331,-0.016267
5531,-1.82331,-0.0161774
5532,-1.8233,-0.0160878
5533,-1.82329,-0.0159982
5534,-1.82329,-0.0159087
5535,-1.82328,-0.0158191
5536,-1.82327,-0.0157295
5537,-1.82327,-0.01564
5538,-1.82326,-0.0155504
5539,-1.82326,-0.0154609
5540,-1.82325,-0.0153714
5541,-1.82324,-0.0152818
5542,-1.82324,-0.0151923
5543,-1.82323,-0.0151028
5544,-1.82322,-0.0150133
5545,-1.82322,-0.0149239
5546,-1.82321,-0.0148344
5547,-1.8232,-0.0147449
5548,-1.8232,-0.0146555
5549,-1.82319,-0.014566
5550,-1.82319,-0.0144766
5551,-1.82318,-0.0143872
5552,-1.82317,-0.0142978
5553,-1.82317,-0.0142083
5554,-1.82316,-0.0141189
5555,-1.82315,-0.0140296
5556,-1.82315,-0.0139402
5557,-1.82314,-0.0138508
5558,-1.82314,-0.0137614
5559,-1.82313,-0.0136721
5560,-1.82312,-0.0135827
5561,-1.82312,-0.0134934
5562,-1.82311,-0.0134041
5563,-1.8231,-0.0133147
5564,-1.8231,-0.0132254
5565,-1.82309,-0.0131361
5566,-1.82308,-0.0130468
5567,-1.82308,-0.0129576
5568,-1.82307,-0.0128683
5569,-1.82307,-0.012779
5570,-1.82306,-0.0126898
5571,-1.82305,-0.0126005
5572,-1.82305,-0.0125113
5573,-1.82304,-0.0124221
5574,-1.82303,-0.0123328
5575,-1.82303,-0.0122436
5576,-1.82302,-0.0121544
5577,-1.82301,-0.0120652
5578,-1.82301,-0.011976
5579,-1.823,-0.0118869
5580,-1.823,-0.0117977
5581,-1.82299,-0.0117085
5582,-1.82298,-0.0116194
5583,-1.82298,-0.0115303
5584,-1.82297,-0.0114411
5585,-1.82296,-0.011352
5586,-1.82296,-0.0112629
5587,-1.82295,-0.0111738
5588,-1.82294,-0.0110847
5589,-1.82294,-0.0109956
5590,-1.82293,-0.0109065
5591,-1.82293,-0.0108175
5592,-1.82292,-0.0107284
5593,-1.82291,-0.0106394
5594,-1.82291,-0.0105503
5595,-1.8229,-0.0104613
5596,-1.82289,-0.0103723
5597,-1.82289,-0.0102833
5598,-1.82288,-0.0101943
5599,-1.82287,-0.0101053
5600,-1.82287,-0.0100163
5601,-1.82286,-0.00992731
5602,-1.82286,-0.00983834
5603,-1.82285,-0.00974938
5604,-1.82284,-0.00966043
5605,-1.82284,-0.00957149
5606,-1.82283,-0.00948256
5607,-1.82282,-0.00939364
5608,-1.82282,-0.00930472
5609,-1.82281,-0.00921582
5610,-1.82281,-0.00912692
5611,-1.8228,-0.00903804
5612,-1.82279,-0.00894916
5613,-1.82279,-0.00886029
5614,-1.82278,-0.00877143
5615,-1.82277,-0.00868258
5616,-1.82277,-0.00859374
5617,-1.82276,-0.0085049
5618,-1.82275,-0.00841608
5619,-1.82275,-0.00832726
5620,-1.82274,-0.00823846
5621,-1.82274,-0.00814966
5622,-1.82273,-0.00806087
5623,-1.82272,-0.00797209
5624,-1.82272,-0.00788332
5625,-1.82271,-0.00779456
5626,-1.8227,-0.00770581
5627,-1.8227,-0.00761707
5628,-1.82269,-0.00752833
5629,-1.82268,-0.00743961
5630,-1.82268,-0.00735089
5631,-1.82267,-0.00726218
5632,-1.82267,-0.00717348
5633,-1.82266,-0.00708479
5634,-1.82265,-0.00699611
5635,-1.82265,-0.00690744
5636,-1.82264,-0.00681878
5637,-1.82263,-0.00673013
5638,-1.82263,-0.00664148
5639,-1.82262,-0.00655285
5640,-1.82262,-0.00646422
5641,-1.82261,-0.0063756
5642,-1.8226,-0.00628699
5643,-1.8226,-0.00619839
5644,-1.82259,-0.0061098
5645,-1.82258,-0.00602122
5646,-1.82258,-0.00593265
5647,-1.82257,-0.00584408
5648,-1.82256,-0.00575553
5649,-1.82256,-0.00566698
5650,-1.82255,-0.00557844
5651,-1.82255,-0.00548991
5652,-1.82254,-0.0054014
5653,-1.82253,-0.00531288
5654,-1.82253,-0.00522438
5655,-1.82252,-0.00513589
5656,-1.82251,-0.00504741
5657,-1.82251,-0.00495893
5658,-1.8225,-0.00487047
5659,-1.8225,-0.00478201
5660,-1.82249,-0.00469356
5661,-1.82248,-0.00460512
5662,-1.82248,-0.00451669
5663,-1.82247,-0.00442827
5664,-1.82246,-0.00433986
5665,-1.82246,-0.00425146
5666,-1.82245,-0.00416306
5667,-1.82244,-0.00407468
5668,-1.82244,-0.0039863
5669,-1.82243,-0.00389793
5670,-1.82243,-0.00380957
5671,-1.82242,-0.00372122
5672,-1.82241,-0.00363288
5673,-1.82241,-0.00354455
5674,-1.8224,-0.00345623
5675,-1.82239,-0.00336791
5676,-1.82239,-0.00327961
5677,-1.82238,-0.00319131
5678,-1.82238,-0.00310302
5679,-1.82237,-0.00301475
5680,-1.82236,-0.00292648
5681,-1.82236,-0.00283822
5682,-1.82235,-0.00274996
5683,-1.82234,-0.00266172
5684,-1.82234,-0.00257349
5685,-1.82233,-0.00248526
5686,-1.82233,-0.00239705
5687,-1.82232,-0.00230884
5688,-1.82231,-0.00222064
5689,-1.82231,-0.00213245
5690,-1.8223,-0.00204427
5691,-1.82229,-0.0019561
5692,-1.82229,-0.00186794
5693,-1.82228,-0.00177978
5694,-1.82227,-0.00169164
5695,-1.82227,-0.0016035
5696,-1.82226,-0.00151538
5697,-1.82226,-0.00142726
5698,-1.82225,-0.00133915
5699,-1.82224,-0.00125105
5700,-1.82224,-0.00116296
5701,-1.82223,-0.00107488
5702,-1.82222,-0.000986803
5703,-1.82222,-0.000898738
5704,-1.82221,-0.000810683
5705,-1.82221,-0.000722636
5706,-1.8222,-0.000634598
5707,-1.82219,-0.000546569
5708,-1.82219,-0.000458549
5709,-1.82218,-0.000370537
5710,-1.82217,-0.000282535
5711,-1.82217,-0.000194542
5712,-1.82216,-0.000106557
5713,-1.82216,-1.85812e-05
5714,-1.82215,6.93856e-05
5715,-1.82214,0.000157344
5716,-1.82214,0.000245293
5717,-1.82213,0.000333233
5718,-1.82212,0.000421164
5719,-1.82212,0.000509086
5720,-1.82211,0.000597
5721,-1.82211,0.000684905
5722,-1.8221,0.0007728
5723,-1.82209,0.000860687
5724,-1.82209,0.000948565
5725,-1.82208,0.00103643
5726,-1.82207,0.00112429
5727,-1.82207,0.00121215
5728,-1.82206,0.00129999
5729,-1.82205,0.00138782
5730,-1.82205,0.00147565
5731,-1.82204,0.00156346
5732,-1.82204,0.00165127
5733,-1.82203,0.00173907
5734,-1.82202,0.00182686
5735,-1.82202,0.00191464
5736,-1.82201,0.00200241
5737,-1.822,0.00209017
5738,-1.822,0.00217793
5739,-1.82199,0.00226567
5740,-1.82199,0.00235341
5741,-1.82198,0.00244113
5742,-1.82197,0.00252885
5743,-1.82197,0.00261656
5744,-1.82196,0.00270426
5745,-1.82195,0.00279195
5746,-1.82195,0.00287964
5747,-1.82194,0.00296731
5748,-1.82194,0.00305498
5749,-1.82193,0.00314263
5750,-1.82192,0.00323028
5751,-1.82192,0.00331792
5752,-1.82191,0.00340555
5753,-1.8219,0.00349317
5754,-1.8219,0.00358078
5755,-1.82189,0.00366839
5756,-1.82189,0.00375598
5757,-1.82188,0.00384357
5758,-1.82187,0.00393114
5759,-1.82187,0.00401871
5760,-1.82186,0.00410627
5761,-1.82185,0.00419382
5762,-1.82185,0.00428136
5763,-1.82184,0.00436889
5764,-1.82184,0.00445642
5765,-1.82183,0.00454393
5766,-1.82182,0.00463144
5767,-1.82182,0.00471894
5768,-1.82181,0.00480642
5769,-1.8218,0.0048939
5770,-1.8218,0.00498137
5771,-1.82179,0.00506884
5772,-1.82179,0.00515629
5773,-1.82178,0.00524373
5774,-1.82177,0.00533117
5775,-1.82177,0.00541859
5776,-1.82176,0.00550601
5777,-1.82175,0.00559342
5778,-1.82175,0.00568082
5779,-1.82174,0.00576821
5780,-1.82174,0.00585559
5781,-1.82173,0.00594297
5782,-1.82172,0.00603033
5783,-1.82172,0.00611769
5784,-1.82171,0.00620504
5785,-1.8217,0.00629237
5786,-1.8217,0.0063797
5787,-1.82169,0.00646702
5788,-1.82169,0.00655434
5789,-1.82168,0.00664164
5790,-1.82167,0.00672893
5791,-1.82167,0.00681622
5792,-1.82166,0.00690349
5793,-1.82165,0.00699076
5794,-1.82165,0.00707802
5795,-1.82164,0.00716527
5796,-1.82164,0.00725251
5797,-1.82163,0.00733974
5798,-1.82162,0.00742697
5799,-1.82162,0.00751418
5800,-1.82161,0.00760139
5801,-1.8216,0.00768859
5802,-1.8216,0.00777577
5803,-1.82159,0.00786295
5804,-1.82159,0.00795012
5805,-1.82158,0.00803729
5806,-1.82157,0.00812444
5807,-1.82157,0.00821158
5808,-1.82156,0.00829872
5809,-1.82155,0.00838585
5810,-1.82155,0.00847296
5811,-1.82154,0.00856007
5812,-1.82154,0.00864717
5813,-1.82153,0.00873427
5814,-1.82152,0.00882135
5815,-1.82152,0.00890842
5816,-1.82151,0.00899549
5817,-1.8215,0.00908254
5818,-1.8215,0.00916959
5819,-1.82149,0.00925663
5820,-1.82149,0.00934366
5821,-1.82148,0.00943068
5822,-1.82147,0.00951769
5823,-1.82147,0.0096047
5824,-1.82146,0.00969169
5825,-1.82145,0.00977868
5826,-1.82145,0.00986566
5827,-1.82144,0.00995262
5828,-1.82144,0.0100396
5829,-1.82143,0.0101265
5830,-1.82142,0.0102135
5831,-1.82142,0.0103004
5832,-1.82141,0.0103873
5833,-1.8214,0.0104743
5834,-1.8214,0.0105612
5835,-1.82139,0.0106481
5836,-1.82139,0.0107349
5837,-1.82138,0.0108218
5838,-1.82137,0.0109087
5839,-1.82137,0.0109956
5840,-1.82136,0.0110824
5841,-1.82135,0.0111693
5842,-1.82135,0.0112561
5843,-1.82134,0.0113429
5844,-1.82134,0.0114297
5845,-1.82133,0.0115166
5846,-1.82132,0.0116034
5847,-1.82132,0.0116902
5848,-1.82131,0.0117769
5849,-1.8213,0.0118637
5850,-1.8213,0.0119505
5851,-1.82129,0.0120372
5852,-1.82129,0.012124
5853,-1.82128,0.0122107
5854,-1.82127,0.0122975
5855,-1.82127,0.0123842
5856,-1.82126,0.0124709
5857,-1.82125,0.0125576
5858,-1.82125,0.0126443
5859,-1.82124,0.012731
5860,-1.82124,0.0128177
5861,-1.82123,0.0129043
5862,-1.82122,0.012991
5863,-1.82122,0.0130776
5864,-1.82121,0.0131643
5865,-1.82121,0.0132509
5866,-1.8212,0.0133376
5867,-1.82119,0.0134242
5868,-1.82119,0.0135108
5869,-1.82118,0.0135974
5870,-1.82117,0.013684
5871,-1.82117,0.0137706
5872,-1.82116,0.0138571
5873,-1.82116,0.0139437
5874,-1.82115,0.0140303
5875,-1.82114,0.0141168
5876,-1.82114,0.0142033
5877,-1.82113,0.0142899
5878,-1.82112,0.0143764
5879,-1.82112,0.0144629
5880,-1.82111,0.0145494
5881,-1.82111,0.0146359
5882,-1.8211,0.0147224
5883,-1.82109,0.0148089
5884,-1.82109,0.0148953
5885,-1.82108,0.0149818
5886,-1.82107,0.0150682
5887,-1.82107,0.0151547
5888,-1.82106,0.0152411
5889,-1.82106,0.0153276
5890,-1.82105,0.015414
5891,-1.82104,0.0155004
5892,-1.82104,0.0155868
5893,-1.82103,0.0156732
5894,-1.82102,0.0157595
5895,-1.82102,0.0158459
5896,-1.82101,0.0159323
5897,-1.82101,0.0160186
5898,-1.821,0.016105
5899,-1.82099,0.0161913
5900,-1.82099,0.0162777
5901,-1.82098,0.016364
5902,-1.82098,0.0164503
5903,-1.82097,0.0165366
5904,-1.82096,0.0166229
5905,-1.82096,0.0167092
5906,-1.82095,0.0167955
5907,-1.82094,0.0168817
5908,-1.82094,0.016968
5909,-1.82093,0.0170542
5910,-1.82093,0.0171405
5911,-1.82092,0.0172267
5912,-1.82091,0.0173129
5913,-1.82091,0.0173991
5914,-1.8209,0.0174854
5915,-1.82089,0.0175716
5916,-1.82089,0.0176577
5917,-1.82088,0.0177439
5918,-1.82088,0.0178301
5919,-1.82087,0.0179163
5920,-1.82086,0.0180024
5921,-1.82086,0.0180886
5922,-1.82085,0.0181747
5923,-1.82085,0.0182608
5924,-1.82084,0.018347
5925,-1.82083,0.0184331
5926,-1.82083,0.0185192
5927,-1.82082,0.0186053
5928,-1.82081,0.0186913
5929,-1.82081,0.0187774
5930,-1.8208,0.0188635
5931,-1.8208,0.0189496
5932,-1.82079,0.0190356
5933,-1.82078,0.0191216
5934,-1.82078,0.0192077
5935,-1.82077,0.0192937
5936,-1.82076,0.0193797
5937,-1.82076,0.0194657
5938,-1.82075,0.0195517
5939,-1.82075,0.0196377
5940,-1.82074,0.0197237
5941,-1.82073,0.0198097
5942,-1.82073,0.0198956
5943,-1.82072,0.0199816
5944,-1.82072,0.0200675
5945,-1.82071,0.0201535
5946,-1.8207,0.0202394
5947,-1.8207,0.0203253
5948,-1.82069,0.0204112
5949,-1.82068,0.0204971
5950,-1.82068,0.020583
5951,-1.82067,0.0206689
5952,-1.82067,0.0207548
5953,-1.82066,0.0208407
5954,-1.82065,0.0209265
5955,-1.82065,0.0210124
5956,-1.82064,0.0210982
5957,-1.82063,0.0211841
5958,-1.82063,0.0212699
5959,-1.82062,0.0213557
5960,-1.82062,0.0214415
5961,-1.82061,0.0215273
5962,-1.8206,0.0216131
5963,-1.8206,0.0216989
5964,-1.82059,0.0217847
5965,-1.82059,0.0218704
5966,-1.82058,0.0219562
5967,-1.82057,0.0220419
5968,-1.82057,0.0221277
5969,-1.82056,0.0222134
5970,-1.82055,0.0222991
5971,-1.82055,0.0223848
5972,-1.82054,0.0224705
5973,-1.82054,0.0225562
5974,-1.82053,0.0226419
5975,-1.82052,0.0227276
5976,-1.82052,0.0228133
5977,-1.82051,0.0228989
5978,-1.82051,0.0229846
5979,-1.8205,0.0230702
5980,-1.82049,0.0231558
5981,-1.82049,0.0232415
5982,-1.82048,0.0233271
5983,-1.82047,0.0234127
5984,-1.82047,0.0234983
5985,-1.82046,0.0235839
5986,-1.82046,0.0236695
5987,-1.82045,0.0237551
5988,-1.82044,0.0238406
5989,-1.82044,0.0239262
5990,-1.82043,0.0240117
5991,-1.82043,0.0240973
5992,-1.82042,0.0241828
5993,-1.82041,0.0242683
5994,-1.82041,0.0243538
5995,-1.8204,0.0244393
5996,-1.82039,0.0245248
5997,-1.82039,0.0246103
5998,-1.82038,0.0246958
5999,-1.82038,0.0247813
6000,-1.82037,0.0248667
6001,-1.82036,0.0249522
6002,-1.82036,0.0250376
6003,-1.82035,0.0251231
6004,-1.82035,0.0252085
6005,-1.82034,0.0252939
6006,-1.82033,0.0253793
6007,-1.82033,0.0254647
6008,-1.82032,0.0255501
6009,-1.82031,0.0256355
6010,-1.82031,0.0257209
6011,-1.8203,0.0258062
6012,-1.8203,0.0258916
6013,-1.82029,0.025977
6014,-1.82028,0.0260623
6015,-1.82028,0.0261476
6016,-1.82027,0.026233
6017,-1.82027,0.0263183
6018,-1.82026,0.0264036
6019,-1.82025,0.0264889
6020,-1.82025,0.0265742
6021,-1.82024,0.0266594
6022,-1.82023,0.0267447
6023,-1.82023,0.02683
6024,-1.82022,0.0269152
6025,-1.82022,0.0270005
6026,-1.82021,0.0270857
6027,-1.8202,0.0271709
6028,-1.8202,0.0272562
6029,-1.82019,0.0273414
6030,-1.82019,0.0274266
6031,-1.82018,0.0275118
6032,-1.82017,0.027597
6033,-1.82017,0.0276821
6034,-1.82016,0.0277673
6035,-1.82015,0.0278525
6036,-1.82015,0.0279376
6037,-1.82014,0.0280228
6038,-1.82014,0.0281079
6039,-1.82013,0.028193
6040,-1.82012,0.0282781
6041,-1.82012,0.0283633
6042,-1.82011,0.0284484
6043,-1.82011,0.0285334
6044,-1.8201,0.0286185
6045,-1.82009,0.0287036
6046,-1.82009,0.0287887
6047,-1.82008,0.0288737
6048,-1.82007,0.0289588
6049,-1.82007,0.0290438
6050,-1.82006,0.0291288
6051,-1.82006,0.0292139
6052,-1.82005,0.0292989
6053,-1.82004,0.0293839
6054,-1.82004,0.0294689
6055,-1.82003,0.0295539
6056,-1.82003,0.0296389
6057,-1.82002,0.0297238
6058,-1.82001,0.0298088
6059,-1.82001,0.0298937
6060,-1.82,0.0299787
6061,-1.82,0.0300636
6062,-1.81999,0.0301486
6063,-1.81998,0.0302335
6064,-1.81998,0.0303184
6065,-1.81997,0.0304033
6066,-1.81996,0.0304882
6067,-1.81996,0.0305731
6068,-1.81995,0.0306579
6069,-1.81995,0.0307428
6070,-1.81994,0.0308277
6071,-1.81993,0.0309125
6072,-1.81993,0.0309974
6073,-1.81992,0.0310822
6074,-1.81992,0.031167
6075,-1.81991,0.0312518
6076,-1.8199,0.0313367
6077,-1.8199,0.0314215
6078,-1.81989,0.0315062
6079,-1.81988,0.031591
6080,-1.81988,0.0316758
6081,-1.81987,0.0317606
6082,-1.81987,0.0318453
6083,-1.81986,0.0319301
6084,-1.81985,0.0320148
6085,-1.81985,0.0320995
6086,-1.81984,0.0321843
6087,-1.81984,0.032269
6088,-1.81983,0.0323537
6089,-1.81982,0.0324384
6090,-1.81982,0.0325231
6091,-1.81981,0.0326078
6092,-1.81981,0.0326924
6093,-1.8198,0.0327771
6094,-1.81979,0.0328617
6095,-1.81979,0.0329464
6096,-1.81978,0.033031
6097,-1.81977,0.0331157
6098,-1.81977,0.0332003
6099,-1.81976,0.0332849
6100,-1.81976,0.0333695
6101,-1.81975,0.0334541
6102,-1.81974,0.0335387
6103,-1.81974,0.0336233
6104,-1.81973,0.0337078
6105,-1.81973,0.0337924
6106,-1.81972,0.0338769
6107,-1.81971,0.0339615
6108,-1.81971,0.034046
6109,-1.8197,0.0341305
6110,-1.8197,0.0342151
6111,-1.81969,0.0342996
6112,-1.81968,0.0343841
6113,-1.81968,0.0344686
6114,-1.81967,0.034553
6115,-1.81966,0.0346375
6116,-1.81966,0.034722
6117,-1.81965,0.0348064
6118,-1.81965,0.0348909
6119,-1.81964,0.0349753
6120,-1.81963,0.0350598
6121,-1.81963,0.0351442
6122,-1.81962,0.0352286
6123,-1.81962,0.035313
6124,-1.81961,0.0353974
6125,-1.8196,0.0354818
6126,-1.8196,0.0355662
6127,-1.81959,0.0356506
6128,-1.81959,0.0357349
6129,-1.81958,0.0358193
6130,-1.81957,0.0359036
6131,-1.81957,0.035988
6132,-1.81956,0.0360723
6133,-1.81955,0.0361566
6134,-1.81955,0.0362409
6135,-1.81954,0.0363252
6136,-1.81954,0.0364095
6137,-1.81953,0.0364938
6138,-1.81952,0.0365781
6139,-1.81952,0.0366624
6140,-1.81951,0.0367466
6141,-1.81951,0.0368309
6142,-1.8195,0.0369151
6143,-1.81949,0.0369994
6144,-1.81949,0.0370836
6145,-1.81948,0.0371678
6146,-1.81948,0.037252
6147,-1.81947,0.0373362
6148,-1.81946,0.0374204
6149,-1.81946,0.0375046
6150,-1.81945,0.0375888
6151,-1.81945,0.0376729
6152,-1.81944,0.0377571
6153,-1.81943,0.0378413
6154,-1.81943,0.0379254
6155,-1.81942,0.0380095
6156,-1.81941,0.0380937
6157,-1.81941,0.0381778
6158,-1.8194,0.0382619
6159,-1.8194,0.038346
6160,-1.81939,0.0384301
6161,-1.81938,0.0385142
6162,-1.81938,0.0385982
6163,-1.81937,0.0386823
6164,-1.81937,0.0387664
6165,-1.81936,0.0388504
6166,-1.81935,0.0389345
6167,-1.81935,0.0390185
6168,-1.81934,0.0391025
6169,-1.81934,0.0391865
6170,-1.81933,0.0392705
6171,-1.81932,0.0393545
6172,-1.81932,0.0394385
6173,-1.81931,0.0395225
6174,-1.81931,0.0396065
6175,-1.8193,0.0396904
6176,-1.81929,0.0397744
6177,-1.81929,0.0398583
6178,-1.81928,0.0399423
6179,-1.81927,0.0400262
6180,-1.81927,0.0401101
6181,-1.81926,0.0401941
6182,-1.81926,0.040278
6183,-1.81925,0.0403619
6184,-1.81924,0.0404457
6185,-1.81924,0.0405296
6186,-1.81923,0.0406135
6187,-1.81923,0.0406974
6188,-1.81922,0.0407812
6189,-1.81921,0.0408651
6190,-1.81921,0.0409489
6191,-1.8192,0.0410327
6192,-1.8192,0.0411165
6193,-1.81919,0.0412004
6194,-1.81918,0.0412842
6195,-1.81918,0.041368
6196,-1.81917,0.0414517
6197,-1.81917,0.0415355
6198,-1.81916,0.0416193
6199,-1.81915,0.0417031
6200,-1.81915,0.0417868
6201,-1.81914,0.0418706
6202,-1.81914,0.0419543
6203,-1.81913,0.042038
6204,-1.81912,0.0421217
6205,-1.81912,0.0422054
6206,-1.81911,0.0422891
6207,-1.8191,0.0423728
6208,-1.8191,0.0424565
6209,-1.81909,0.0425402
6210,-1.81909,0.0426239
6211,-1.81908,0.0427075
6212,-1.81907,0.0427912
6213,-1.81907,0.0428748
6214,-1.81906,0.0429585
6215,-1.81906,0.0430421
6216,-1.81905,0.0431257
6217,-1.81904,0.0432093
6218,-1.81904,0.0432929
6219,-1.81903,0.0433765
6220,-1.81903,0.0434601
6221,-1.81902,0.0435437
6222,-1.81901,0.0436272
6223,-1.81901,0.0437108
6224,-1.819,0.0437943
6225,-1.819,0.0438779
6226,-1.81899,0.0439614
6227,-1.81898,0.0440449
6228,-1.81898,0.0441285
6229,-1.81897,0.044212
6230,-1.81897,0.0442955
6231,-1.81896,0.044379
6232,-1.81895,0.0444624
6233,-1.81895,0.0445459
6234,-1.81894,0.0446294
6235,-1.81894,0.0447128
6236,-1.81893,0.0447963
6237,-1.81892,0.0448797
6238,-1.81892,0.0449632
6239,-1.81891,0.0450466
6240,-1.8189,0.04513
6241,-1.8189,0.0452134
6242,-1.81889,0.0452968
6243,-1.81889,0.0453802
6244,-1.81888,0.0454636
6245,-1.81887,0.045547
6246,-1.81887,0.0456303
6247,-1.81886,0.0457137
6248,-1.81886,0.045797
6249,-1.81885,0.0458804
